Timestamp (s),X-Position (%),Y-Position (%)
1991512,30,27
1991712,30,27
1994112,34,29
1994212,34,31
1994412,36,36
1994712,36,33
1995612,34,28
1995712,34,28
1996212,35,33
1996212,34,32
1996212,33,31
1996612,36,37
1996712,36,35
1996812,36,35
1996812,36,34
1997012,35,37
1997712,35,35
1998012,37,40
1998212,33,31
1998312,32,31
1998412,34,32
1998512,34,32
1998612,34,32
1998912,31,28
1998912,34,35
1999212,33,31
1999312,33,32
1999412,33,33
1999512,33,33
1999812,34,34
1999912,34,33
2000012,33,31
2000012,33,31
2000312,33,33
2000312,34,34
2000512,34,32
2000512,34,31
2000612,33,31
2000812,34,31
2001312,34,32
2001412,33,33
2001812,34,31
2001912,34,32
2002012,35,33
2002112,34,33
2002212,35,34
2002312,35,33
2002412,33,32
2002512,32,32
2003112,34,31
2003212,35,32
2003212,35,32
2003312,35,32
2003312,36,33
2003612,34,32
2003812,39,42
2004112,34,33
2004212,33,31
2004612,34,31
2004712,34,33
2004912,34,32
2005012,35,33
2005112,36,34
2005412,35,31
2005512,34,32
2005512,34,32
2005712,35,36
2005712,38,37
2005912,37,39
2006012,35,32
2006112,35,31
2006412,32,27
2006512,32,27
2006612,37,36
2006712,37,37
2006812,38,36
2007012,35,33
2007012,34,33
2007112,35,33
2007212,34,32
2007312,33,31
2007612,34,32
2007712,34,33
2008012,34,31
2008112,35,32
2008112,35,33
2008212,35,34
2008212,36,35
2007812,38,43
2008812,40,43
2008912,41,45
2009112,46,43
2008812,34,32
2008912,34,31
2009012,34,30
2009312,36,34
2009412,36,34
2009612,34,32
2009712,34,31
2010012,34,31
2010112,34,32
2010212,35,33
2010312,35,34
2010912,34,31
2010912,34,32
2011212,32,28
2011812,33,28
2011812,31,28
2012012,33,28
2011712,34,33
2011912,33,32
2012012,33,32
2012212,33,31
2012312,33,33
2012412,33,31
2012512,34,31
2012612,34,32
2012912,35,32
2013012,36,36
2013312,36,34
2013312,34,32
2013412,34,31
2013512,33,30
2013712,34,31
2013812,34,33
2013912,34,34
2014012,36,31
2014112,35,30
2014612,35,34
2015312,35,32
2015312,34,31
2015312,34,31
2015512,35,30
2015712,36,34
2015812,35,33
2015712,33,31
2015812,34,32
2015812,34,34
2015912,34,36
2016012,34,37
2016512,34,33
2016512,33,34
2016612,34,32
2016712,34,32
2016812,33,31
2017112,31,27
2017312,31,28
2017912,34,31
2017912,34,32
2017912,34,33
2018012,36,38
2018012,35,36
2018212,38,38
2018312,32,32
2018412,34,33
2018512,34,32
2018612,34,31
2019212,34,31
2019312,33,32
2019412,33,33
2019512,36,31
2019612,36,32
2019712,36,33
2019812,37,34
2019912,37,34
2020112,37,35
2020412,35,33
2020512,34,31
2020712,34,31
2020812,34,32
2021212,35,34
2021312,35,33
2021412,34,32
2021512,34,32
2021712,34,30
2021912,35,32
2022012,35,33
2022112,36,34
2022112,36,34
2022412,34,32
2022512,34,32
2022512,35,34
2022612,36,35
2022712,36,36
2022912,37,37
2023112,41,39
2023412,35,34
2023412,34,33
2023412,34,32
2023412,34,31
2023512,33,30
2023912,36,34
2024012,35,32
2024112,34,31
2024112,35,37
2024312,30,27
2024512,32,27
2024612,32,28
2024812,34,28
2024912,33,31
2024912,33,33
2024912,33,35
2024912,33,36
2025312,33,31
2025512,35,32
2025612,36,32
2025912,36,33
2026012,35,34
2027012,34,31
2027312,34,32
2027512,34,33
2027612,34,31
2027812,35,33
2027812,33,34
2028212,35,33
2028512,37,36
2028712,36,32
2028812,34,30
2029012,35,36
2029212,35,33
2029412,36,33
2030212,36,32
2030312,33,31
2030512,33,32
2031012,34,34
2031212,35,32
2031312,36,33
2031412,32,30
2031512,32,31
2031912,35,34
2031912,34,32
2031912,34,30
2032312,33,29
2032512,35,33
2032712,35,33
2032812,35,32
2032912,37,33
2032712,43,47
2032812,44,48
2033212,33,32
2033312,34,33
2033312,35,33
2033512,32,28
2033612,31,28
2033712,33,29
2034112,32,31
2034312,35,31
2034412,35,32
2035012,37,33
2035112,35,33
2035312,35,31
2035412,33,31
2035512,32,31
2035712,31,28
2036112,32,29
2036312,34,31
2036412,34,32
2036512,34,31
2036712,35,33
2036812,35,33
2037312,36,32
2037412,36,34
2037512,37,34
2038312,36,34
2038512,34,31
2038712,34,32
2038812,34,32
2039412,33,27
2039512,33,28
2039612,33,28
2039812,32,29
2040112,33,32
2040212,32,31
2040412,33,31
2040612,34,32
2040912,34,32
2041112,33,31
2041212,34,32
2041312,32,28
2041412,32,27
2041612,34,33
2041912,35,35
2042012,35,36
2042212,37,34
2042412,38,37
2042312,33,32
2042312,33,31
2042512,34,31
2042612,34,32
2042912,35,32
2043612,36,34
2043812,35,32
2044012,34,31
2044412,38,39
2044712,36,34
2044812,34,32
2044912,33,31
2045512,35,31
2045612,37,35
2045712,37,38
2046212,37,35
2047112,36,38
2047412,33,28
2047412,33,27
2047412,33,28
2047912,32,29
2048312,34,30
2048412,35,33
2048812,33,27
2048812,32,27
2049212,37,39
2049712,36,33
2049912,36,33
2052012,34,33
2053012,35,35
2053812,35,35
2054412,37,36
2054612,37,36
2056812,36,36
2057112,37,37
2057912,36,35
2058112,36,36
2060612,38,39
2060812,38,38
2061212,37,35
2063912,37,38
2071812,37,39
2074812,38,37
2074912,37,39
2075112,38,36
2075912,39,40
2076012,39,40
2076712,33,28
2077112,32,30
2078012,34,29
2078112,34,28
2078212,34,28
2078812,35,28
2080312,34,33
2080412,34,33
2081312,34,31
2082812,38,39
2083212,35,32
2083412,35,31
2084012,35,32
2084212,36,33
2084512,35,32
2084712,33,31
2085812,33,31
2086012,35,32
2086312,33,31
2086512,34,32
2086712,34,33
2087112,34,31
2087212,33,29
2087412,38,39
2087912,37,38
2088012,33,32
2088312,35,31
2088412,33,31
2088512,33,32
2088712,34,32
2088812,35,34
2088912,35,35
2089112,33,28
2089912,35,33
2090112,35,32
2090712,35,32
2091012,35,32
2091112,32,27
2091612,37,38
2091612,37,40
2091712,39,40
2092112,35,31
2092412,35,31
2093112,35,33
2093312,36,32
2093512,36,34
2093612,36,38
2093812,36,39
2093912,36,40
2093912,37,42
2095012,34,31
2095212,36,32
2097412,34,31
2097512,34,33
2098012,35,34
2098112,35,35
2098912,34,33
2099212,37,36
2099612,33,31
2099712,34,33
2100512,32,28
2100712,33,32
2100812,34,31
2101112,34,30
2101312,32,28
2101412,32,29
2103212,33,30
2103212,35,31
2103212,33,28
2103312,32,28
2103512,35,33
2103512,35,33
2103512,35,34
2104412,35,32
2104612,33,31
2106012,36,36
2106312,35,32
2106412,33,31
2106512,33,30
2106612,32,35
2106912,34,38
2106812,36,39
2107712,37,38
2107812,37,38
2108112,34,31
2108112,34,31
2108612,35,33
2108712,35,33
2109612,36,37
2110112,31,27
2110612,34,31
2110612,36,39
2111212,35,31
2111212,32,28
2111612,33,28
2111712,35,32
2111812,35,33
2111812,37,39
2111912,37,40
2113311,34,31
2113811,35,31
2114211,36,32
2114411,35,33
2114611,34,30
2115011,41,45
2114211,42,49
2115211,35,31
2115411,36,32
2115611,36,31
2117511,32,32
2117311,34,35
2117411,34,36
2117511,34,39
2117611,34,42
2118111,34,31
2118211,32,32
2118311,32,33
2119111,36,39
2119111,36,39
2119711,36,33
2119911,35,32
2120111,35,30
2120411,35,31
2120411,34,35
2121111,36,32
2121211,36,33
2121411,38,33
2121611,38,34
2121911,36,31
2122211,33,27
2122311,33,27
2123011,35,33
2123511,37,34
2123611,35,33
2124011,35,32
2124311,36,31
2124811,34,30
2124811,34,33
2125111,34,31
2126311,35,32
2126511,35,32
2126911,33,28
2127111,35,32
2127411,35,32
2128711,40,43
2128911,41,45
2129011,42,43
2129411,34,31
2129611,33,28
2129811,34,29
2131511,36,34
2132411,32,28
2132511,33,29
2137211,41,43
2137311,41,45
2138611,33,27
2138811,33,27
2141011,33,28
2142811,35,29
2143111,35,31
2143711,32,27
2143911,33,27
2144011,33,27
2144511,37,36
2145111,39,37
2145411,39,43
2147611,32,29
2147811,32,31
2147911,33,32
2156711,33,33
2156811,34,33
2157311,32,27
2157611,34,33
2157711,33,31
2157911,35,31
2158111,38,40
2158411,39,40
2158711,32,31
2158811,30,31
2159811,35,31
2160011,34,29
2160211,35,30
2160711,35,33
2160911,36,33
2161311,34,32
2162011,33,31
2162211,33,30
2162311,31,30
2163011,33,32
2163011,32,31
2163711,36,39
2163811,37,36
2164411,40,39
2164611,33,32
2164911,34,31
2165111,33,30
2165211,32,32
2165711,36,36
2165811,36,37
2168411,30,30
2168611,33,31
2168511,35,36
2168811,29,35
2169511,32,32
2169711,35,32
2169911,33,31
2172011,34,32
2175711,33,27
2175611,33,28
2175011,41,45
2175111,39,43
2178111,36,32
2178511,37,35
2178711,37,34
2179011,36,35
2179111,38,40
2179211,37,40
2180011,38,38
2180111,38,44
2180311,39,42
2180411,38,39
2180811,33,31
2186011,34,32
2186511,38,39
2188911,33,28
2189011,34,34
2189211,37,42
2190211,39,40
2190611,40,43
2191211,39,37
2191511,38,36
2191511,37,41
2192011,39,41
2193411,37,36
2193611,35,38
2194511,38,39
2194911,36,27
2195611,38,41
2195711,40,44
2195911,39,39
2196011,38,38
2197711,37,34
2197711,37,34
2197811,37,34
2198611,38,37
2198911,42,39
2200311,37,37
2200311,38,37
2200511,39,41
2200511,41,42
2200611,37,44
2201311,39,36
2201311,39,44
2201611,40,39
2201611,39,37
2201811,38,44
2202311,43,39
2202611,40,35
2203011,42,39
2205511,38,36
2205911,38,37
2206811,27,25
2207111,33,26
2207211,34,25
2207711,33,37
2207811,37,37
2208211,40,36
2208811,38,39
2209011,27,25
2209111,29,24
2209211,33,25
2209811,36,35
2209911,37,39
2209911,36,40
2210211,29,25
2210311,31,27
2210511,33,26
2210611,40,40
2210811,38,41
2211011,36,34
2211211,31,27
2211311,33,27
2211411,34,26
2211611,34,25
2211711,36,26
2212411,35,27
2212811,38,39
2213011,41,41
2213011,41,43
2213011,39,44
2213211,45,46
2213611,40,36
2213711,38,34
2214711,38,39
2215811,37,40
2216011,40,39
2216211,38,36
2216511,28,28
2216611,31,27
2216911,34,27
2217011,34,28
2217211,37,35
2217911,40,41
2217911,40,43
2218111,44,45
2218311,41,40
2219011,33,27
2220111,37,38
2220211,37,39
2220311,36,35
2221411,37,38
2221511,38,42
2221711,40,44
2221711,40,45
2222211,40,39
2222311,37,35
2222511,27,25
2222611,28,26
2223111,32,26
2223311,38,39
2223511,37,35
2223611,38,39
2223611,38,39
2222711,38,41
2224111,39,37
2224211,40,39
2224511,40,37
2224611,41,36
2225011,29,25
2225411,32,27
2226211,35,26
2226411,35,24
2227211,38,37
2227411,38,34
2227611,36,27
2227911,35,26
2228111,38,38
2228311,38,35
2229711,38,39
2229811,38,39
2230011,38,36
2230111,38,42
2230811,40,41
2231711,37,36
2232011,33,32
2232111,34,32
2232211,36,31
2232311,36,32
2232411,36,32
2232911,36,34
2233011,37,37
2233611,41,35
2233711,40,43
2234211,32,40
2234411,41,45
2234611,40,39
2235011,35,32
2235011,30,31
2235111,29,30
2235611,35,31
2235711,9,32
2236011,38,31
2236011,37,33
2236211,37,41
2236511,38,35
2236511,40,37
2236611,41,39
2236711,42,40
2237211,37,33
2237411,35,32
2237411,34,31
2237711,41,44
2238211,43,43
2238511,34,32
2238611,33,30
2240011,37,35
2240911,36,32
2241311,35,33
2241411,35,32
2241511,36,33
2241511,43,49
2242511,35,32
2242611,32,30
2243111,35,31
2243311,37,32
2243411,38,33
2243611,39,36
2243711,40,37
2244111,37,31
2245211,35,31
2245311,37,32
2245411,37,33
2246011,39,38
2246811,37,33
2247111,36,31
2248311,37,36
2248511,38,37
2248711,39,38
2249811,40,41
2251211,34,34
2251411,35,35
2251711,35,34
2251911,36,35
2252211,35,33
2252811,40,43
2253011,40,40
2256311,40,42
2260811,36,35
2262011,41,48
2264511,38,38
2271711,33,27
2271811,31,27
2272011,33,27
2272411,35,27
2273411,34,33
2274311,35,31
2275011,42,46
2278911,40,41
2279011,39,37
2279211,38,37
2279411,33,34
2283011,30,32
2282711,36,41
2282811,40,41
2283411,34,31
2283511,35,33
2283611,36,33
2283711,37,34
2283911,37,35
2284111,37,38
2284311,35,33
2284811,37,33
2285311,36,32
2285911,37,34
2286111,38,36
2286311,34,36
2286911,40,45
2287011,44,36
2287111,41,35
2287211,41,35
2287411,34,34
2287511,34,33
2287811,37,35
2288811,38,36
2288911,38,36
2289111,36,34
2289211,40,35
2289411,39,33
2289711,42,36
2289811,41,37
2290011,41,33
2290711,41,38
2291911,39,45
2292411,39,35
2292511,39,35
2292811,39,33
2292911,40,34
2293211,40,36
2293611,42,34
2293911,41,34
2295411,39,33
2295711,39,37
2295811,38,34
2295911,41,34
2296111,39,32
2298711,37,33
2298811,38,35
2299111,38,34
2299311,38,35
2299311,38,33
2299911,38,35
2299911,35,33
2300011,40,34
2300411,39,35
2302011,37,35
2302511,34,34
2302911,36,33
2303611,37,34
2303811,37,36
2304111,35,34
2304511,41,48
2304711,37,36
2304911,35,33
2305111,37,35
2305111,37,35
2305711,37,34
2305911,37,33
2306011,34,33
2306211,38,41
2306511,41,42
2306611,38,36
2306811,37,33
2306811,37,32
2307711,37,34
2308211,34,30
2308411,37,34
2310711,38,39
2310911,39,41
2311811,33,30
2312111,33,29
2312311,36,29
2312411,35,34
2312611,37,34
2313711,35,33
2313811,36,34
2313811,38,40
2314211,38,37
2314311,39,42
2314411,39,40
2315111,34,33
2315311,36,34
2315411,38,36
2315611,36,33
2315711,34,32
2317511,39,37
2317911,37,40
2318811,36,35
2318911,38,36
2319911,37,34
2320011,41,41
2320111,41,42
2320711,35,33
2320811,37,34
2321411,39,40
2321511,41,39
2322111,37,35
2322211,38,36
2323211,35,33
2323311,35,34
2323511,35,35
2323811,37,36
2324111,40,41
2324811,37,33
2324911,38,34
2327311,37,34
2327511,35,31
2329011,35,33
2331111,34,33
2331311,34,33
2332211,34,34
2332611,40,48
2333711,35,37
2334011,40,36
2334011,28,32
2334811,37,37
2335611,37,33
2335711,34,32
2336111,40,42
2336511,38,35
2338411,39,42
2339911,38,37
2340011,37,35
2343911,40,35
2344911,40,34
2345111,41,35
2346411,44,35
2346611,40,35
2349211,35,36
2349711,37,37
2349911,37,37
2350111,37,39
2350311,38,41
2350411,35,35
2352911,42,48
2353511,37,34
2353611,37,35
2357211,44,49
2358111,40,48
2358111,44,49
2361611,39,42
2363711,38,37
2363911,37,34
2364111,36,34
2365911,38,38
2366111,38,39
2366211,39,38
2366411,25,29
2366511,31,29
2366711,32,29
2366911,35,30
2367011,38,30
2367511,43,48
2367911,42,35
2369911,36,36
2373411,35,36
2375011,42,43
2375111,44,44
2375111,34,35
2375311,36,35
2375411,37,35
2375511,37,36
2376711,37,35
2376811,38,37
2378411,39,42
2378511,41,42
2378511,33,31
2379411,35,34
2379411,37,34
2379611,32,30
2379711,33,30
2382311,34,34
2382911,36,35
2383111,35,34
2383211,36,34
2385911,35,33
2386011,36,35
2386511,43,48
2389511,36,35
2389611,38,36
2390011,36,34
2390111,37,35
2390511,45,49
2390911,45,49
2392411,34,33
2392611,36,34
2392811,37,35
2396311,38,36
2396511,35,34
2399311,42,46
2399611,37,34
2401411,40,48
2403811,40,36
2403911,40,37
2404011,40,49
2403911,44,50
2405411,40,37
2405911,34,31
2406111,35,33
2406511,7,29
2406611,12,29
2407711,35,31
2407811,35,32
2408011,39,38
2408511,37,30
2408611,37,31
2408811,37,32
2409011,38,32
2409511,34,31
2409711,32,30
2411011,38,33
2412611,38,37
2413311,37,34
2415711,39,39
2417511,38,37
2417811,35,35
2417911,35,34
2418911,37,36
2419611,37,36
2419811,37,37
2420011,37,40
2420311,36,38
2421711,35,35
2422211,37,34
2423711,36,35
2423911,36,39
2424011,37,42
2424511,37,33
2424811,37,33
2425011,36,34
2425711,39,41
2425811,39,43
2425911,35,37
2426711,37,38
2426911,37,36
2427511,36,37
2427911,38,38
2428211,34,33
2428311,34,34
2429611,38,37
2429811,37,34
2429911,36,34
2430211,38,35
2430311,38,34
2430411,37,34
2430711,37,33
2430811,38,34
2431111,39,35
2431311,39,36
2431511,37,35
2431611,36,34
2431711,36,34
2431911,37,34
2432111,37,34
2432511,39,43
2433011,43,44
2433211,39,36
2433411,36,34
2433511,35,34
2433911,34,30
2434211,36,30
2434611,35,30
2434911,35,30
2435011,35,30
2435311,36,35
2435511,36,36
2435611,36,34
2436811,37,33
2436911,37,34
2437111,37,35
2438211,37,37
2438311,38,37
2438511,37,35
2438611,39,35
2438911,38,34
2439111,38,35
2440211,37,34
2441311,36,37
2442811,36,35
2443011,35,37
2443611,38,34
2443811,38,35
2445411,37,36
2445411,37,36
2445611,34,33
2446311,42,45
2446811,36,35
2447011,38,36
2447211,37,35
2447411,36,34
2447811,36,34
2449111,35,34
2451011,35,36
2451511,37,38
2451611,39,37
2452011,35,33
2452211,37,34
2452911,45,51
2453611,36,34
2455011,36,37
2455111,37,35
2455511,36,33
2456011,37,37
2456311,38,36
2456911,42,47
2457011,36,36
2458511,37,37
2460211,39,40
2460911,40,44
2461111,32,28
2461211,33,29
2461611,35,29
2463111,35,29
2463211,35,31
2463611,36,30
2464411,36,29
2465211,34,29
2465611,35,30
2466211,37,30
2466411,37,29
2467611,36,34
2467911,35,30
2468311,37,34
2468711,37,33
2470311,36,36
2470511,37,35
2471011,42,50
2471411,37,34
2471511,38,35
2472011,38,34
2472211,38,34
2472911,33,30
2473011,34,31
2473211,34,31
2473511,35,35
2473811,35,34
2474111,35,33
2474511,35,30
2474911,35,32
2475011,41,52
2476211,35,30
2476311,35,30
2476511,35,34
2476611,35,35
2477111,36,35
2477611,32,30
2477911,34,30
2478011,34,31
2481411,35,34
2482211,35,34
2482311,35,35
2482611,35,34
2482811,35,35
2482911,36,35
2483011,36,34
2483111,35,34
2483611,35,34
2483711,35,35
2483711,35,35
2483811,36,36
2484211,35,33
2484311,35,33
2484511,36,36
2485211,35,35
2485311,35,35
2485611,36,34
2485711,36,34
2485911,37,37
2486111,38,35
2486211,37,34
2486311,37,34
2486511,37,35
2487011,35,34
2487511,35,33
2487711,36,34
2487811,36,35
2488211,35,35
2488611,36,35
2488911,35,34
2489111,33,30
2489311,34,32
2489511,36,37
2489611,37,38
2490411,37,34
2490611,37,34
2491011,35,34
2491311,36,34
2491811,36,34
2491811,36,34
2492011,36,35
2499511,34,34
2499611,35,36
2499611,35,36
2500811,35,35
2502011,36,35
2503911,36,36
2504011,36,37
2505411,34,34
2507211,31,30
2507311,31,31
2508011,31,30
2508711,33,31
2516311,42,46
2517111,40,42
2518211,40,42
2518811,40,47
2519311,35,33
2519411,35,33
2520411,38,34
2522511,35,33
2522911,34,30
2523311,36,35
2526111,32,30
2526211,33,30
2526411,34,31
2526611,35,31
2528111,37,37
2528511,41,42
2528611,41,43
2529011,40,35
2529111,40,36
2529411,39,35
2529311,38,40
2529411,38,42
2529611,39,42
2530411,36,37
2531111,33,30
2531311,37,39
2531411,37,40
2531811,37,37
2532011,37,38
2532111,38,38
2532711,35,34
2533911,34,30
2534311,37,37
2534511,38,38
2534811,36,35
2534711,37,40
2534811,39,42
2535011,41,42
2535411,38,35
2535511,39,36
2537911,36,36
2538911,36,34
2539511,33,31
2540611,34,31
2541511,33,30
2541611,33,30
2546511,38,32
2546711,35,33
2549011,44,51
2550011,35,38
2550311,38,39
2552211,37,36
2552311,31,30
2553211,33,31
2553311,34,31
2553411,34,31
2553711,30,29
2554911,29,31
2555111,32,30
2555211,33,30
2555211,34,31
2555611,37,42
2555611,32,33
2555911,34,33
2556411,36,34
2556511,34,32
2557511,35,33
2557611,35,34
2557711,35,35
2557911,35,35
2558111,34,36
2559711,34,34
2560211,37,34
2560911,34,30
2561011,35,31
2561611,35,35
2561911,36,35
2562111,35,33
2562811,36,35
2563111,37,41
2563611,37,32
2563811,34,31
2564011,35,31
2565011,35,35
2565811,40,49
2566111,34,34
2566311,34,34
2566411,32,30
2567311,41,46
2568711,35,33
2568711,44,46
2569211,42,44
2570511,35,34
2571011,35,30
2571811,38,38
2572011,32,30
2572111,33,30
2573211,34,31
2573511,34,31
2573611,34,29
2574011,38,40
2574211,38,38
2574411,38,36
2574811,41,48
2575411,33,30
2575511,35,29
2579711,34,34
2579911,36,36
2580011,36,34
2581811,36,35
2581911,37,35
2581911,32,30
2582011,32,30
2582111,34,31
2582811,35,34
2582911,35,34
2584211,36,35
2584511,38,39
2584711,38,37
2584911,37,36
2585011,37,35
2585211,34,33
2585511,38,38
2588411,38,39
2592811,37,37
2593011,38,37
2593311,39,38
2593411,39,40
2594811,39,40
2595911,38,41
2595911,38,42
2598311,33,33
2598611,36,33
2599311,42,52
2605911,23,31
2606011,24,31
2631711,36,37
2631811,36,38
2635211,40,39
2637511,43,51
2642111,36,36
2642111,37,37
2646011,28,30
2646611,33,31
2646611,37,31
2648511,33,31
2651111,38,34
2652111,39,39
2652211,39,42
2677011,34,30
2677011,32,30
2677011,31,30
