Timestamp (s),X-Position (%),Y-Position (%)
2104614,70,70
2104711,68,70
2104845,67,69
2104950,63,69
2105078,60,68
2105214,57,67
2105314,51,67
2105478,50,67
2105547,47,68
2105777,45,69
2105981,44,65
2106124,44,65
2106275,41,63
2106514,35,61
2106648,36,61
2107145,14,49
2107473,20,47
2107473,25,46
2107473,14,40
2107473,13,39
2107473,25,40
2107473,28,39
2107473,30,39
2107473,32,39
2107473,54,42
2107473,58,43
2107473,64,46
2107473,61,50
2107473,43,54
2107473,43,53
2107473,55,63
2107473,57,66
2107473,66,69
2107473,69,71
2107473,75,73
2107473,78,73
2107473,78,73
2107473,93,74
2107473,96,76
2107473,99,77
2107473,79,71
2107473,79,70
2107473,78,69
2107473,76,68
2107473,72,66
2107473,70,65
2107473,65,64
2107473,62,63
2107473,64,68
2107473,56,66
2107473,52,63
2107473,48,61
2107473,57,62
2107473,56,66
2108102,80,73
2108232,85,74
2108399,89,75
2108569,89,75
2108733,83,72
2108900,72,70
2109064,71,70
2109200,67,69
2109302,58,66
2109468,58,66
2109599,58,66
2109768,53,65
2109872,50,64
2110100,46,61
2110234,47,62
2110383,47,62
2110534,51,65
2110734,58,65
2110904,57,62
2111067,54,65
2111235,55,65
2111400,55,65
2111533,55,65
2111665,56,65
2111801,58,68
2111901,61,69
2112066,66,69
2112164,67,69
2112333,73,70
2112465,78,72
2112531,79,73
2112672,79,74
2112765,81,77
2113067,89,78
2113233,89,79
2113334,92,80
2113897,96,81
2113994,96,81
2114196,96,82
2114365,92,83
2114531,93,80
2114700,95,78
2114865,93,76
2114965,90,76
2115130,81,74
2115332,74,73
2115429,68,72
2115563,63,71
2115668,53,67
2115832,45,66
2116069,33,60
2116195,33,60
2116367,38,58
2116534,45,57
2116694,45,57
2116832,43,60
2116938,56,67
2117232,62,73
2117563,73,73
2117667,75,74
2117833,78,75
2117961,82,76
2118060,83,77
2118198,88,79
2118431,54,72
2118591,50,70
2118691,46,69
2118792,45,68
2118934,50,69
2119133,55,67
2119234,64,68
2119393,63,66
2119529,60,65
2119664,59,64
2119766,64,63
2119867,67,64
2120061,66,69
2120193,72,72
2120292,72,72
2120493,77,73
2120629,82,74
2120765,84,73
2120995,90,74
2121133,92,75
2121258,93,75
2121492,98,77
2121725,96,76
2121929,95,75
2122030,90,72
2122227,87,72
2122393,85,71
2122527,83,72
2122863,92,83
2123028,92,84
2123195,92,85
2123427,89,76
2123562,83,73
2123665,72,71
2123823,67,69
2123963,62,67
2124060,56,65
2124193,52,64
2124362,48,65
2124492,46,66
2124792,57,58
2125326,49,41
2125460,46,43
2125595,54,44
2125725,56,43
2125826,56,43
2126258,55,71
2126364,69,75
2126594,75,75
2126729,79,78
2126831,83,81
2127160,89,83
2127326,90,84
2127595,90,77
2127758,95,77
2127959,95,77
2128093,97,79
2128261,96,81
2128526,73,73
2128693,81,70
2128928,71,68
2129028,66,67
2129195,62,64
2129408,70,57
2129408,73,58
2129408,78,60
2129408,79,62
2129408,79,67
2129408,82,72
2129408,82,73
2129606,87,77
2130022,90,82
2130388,96,83
2130501,93,82
2130855,96,79
2131323,83,66
2131455,85,67
2131588,87,69
2131855,85,62
2132021,84,61
2132125,84,60
2132389,73,61
2132724,87,65
2132853,92,67
2132989,92,69
2133121,96,71
2133253,94,67
2133618,63,46
2133752,62,46
2133921,66,43
2134006,66,43
2134402,79,40
2134571,80,40
2135036,83,71
2135169,88,76
2135274,89,78
2135470,91,80
2135634,61,73
2135658,66,70
2135658,64,68
2135658,66,65
2135658,68,63
2135658,64,61
2135732,59,60
2135833,60,61
2136660,81,68
2136763,81,69
2136893,85,68
2137066,95,70
2137201,94,73
2137329,93,74
2137462,93,78
2137631,96,81
2138060,98,76
2138429,98,84
2139030,97,75
2139167,87,73
2139292,82,72
2139435,82,71
2139535,73,67
2139660,68,65
2139796,69,63
2139932,64,60
2140065,62,60
2140195,58,59
2140296,52,59
2140431,51,60
2140537,51,60
2140695,48,58
2141496,26,44
2141664,28,43
2141829,32,42
2141995,37,42
2142660,77,47
2142763,78,46
2142932,73,44
2143343,55,39
2144095,74,77
2144193,77,76
2144330,75,75
2144461,58,70
2144593,58,73
2144693,62,78
2144860,61,80
2144993,59,81
2145093,54,80
2145260,52,72
2145395,55,69
2145630,58,66
2145795,65,68
2145890,71,73
2146060,82,80
2146228,85,83
2146392,89,84
2146493,91,86
2146659,91,86
2147028,92,83
2147144,92,83
2147144,88,80
2147144,88,80
2147144,88,78
2147264,89,74
2147433,89,72
2147600,91,71
2147703,92,70
2147931,89,66
2148998,69,58
2149133,71,58
2149700,55,46
2149835,56,45
2149963,56,44
2150065,58,44
2150395,88,34
2150395,88,34
2150395,88,34
2150395,93,34
2150395,93,34
2150969,80,74
2151075,87,78
2151237,91,82
2151440,93,83
2151440,94,83
2151440,94,81
2151440,95,78
2151440,93,76
2151440,86,74
2151491,86,73
2151654,78,70
2151752,78,70
2151920,81,67
2152054,89,65
2152190,89,64
2152354,81,63
2152555,77,64
2152718,76,64
2152850,76,64
2152954,71,64
2153114,78,70
2153251,79,71
2153385,81,75
2153513,82,75
2153622,87,78
2153750,89,80
2153888,90,81
2154313,92,77
2154414,95,78
2154582,96,79
2154850,96,80
2155216,97,80
2155583,97,76
2156380,73,70
2156511,72,70
2156710,69,67
2158544,93,75
2159072,95,77
2159643,95,83
2159909,94,85
2160705,94,78
2161042,96,81
2161392,95,75
2161392,92,73
2161392,90,71
2161392,91,68
2161392,93,68
2161756,52,61
2161936,45,60
2162435,65,57
2162603,66,59
2162701,69,63
2162832,76,66
2163004,78,66
2163250,78,69
2163401,73,65
2163836,71,57
2163968,74,59
2164106,77,61
2164270,81,61
2164668,75,57
2164805,81,59
2165135,85,66
2165270,84,72
2165403,77,75
2165403,81,77
2165403,82,78
2165403,86,82
2165403,85,82
2165403,89,82
2165698,92,79
2165951,94,79
2166182,94,77
2166565,92,73
2166701,92,73
2166832,92,71
2166969,89,70
2167369,81,71
2167505,75,69
2167800,72,66
2168129,61,59
2168265,64,60
2168400,66,61
2169047,82,74
2169198,84,75
2169330,89,79
2169413,92,84
2169413,94,86
2169413,93,87
2169413,90,86
2169732,86,74
2169999,83,71
2170129,83,71
2170299,71,68
2170464,81,69
2170729,82,70
2170900,86,73
2171196,90,76
2171239,89,78
2171239,91,81
2171239,93,81
2171239,94,82
2171239,95,80
2171239,94,75
2171239,87,69
2171239,84,66
2171239,80,64
2171831,44,63
2171968,50,64
2172831,66,61
2173048,80,69
2173048,84,69
2173048,86,71
2173048,86,71
2173048,89,73
2173048,92,75
2173048,95,79
2173993,97,82
2174792,96,71
2175292,89,65
2175859,71,64
2176958,82,73
2177624,87,76
2178155,91,78
2178292,89,77
2178458,77,72
2178594,83,73
2178726,88,74
2178859,87,72
2178977,87,71
2179122,84,70
2179259,82,70
2179527,80,68
2179635,80,68
2179761,81,67
2179924,81,70
2180060,84,72
2180192,85,73
2180324,87,74
2180457,92,75
2180558,93,76
2180558,93,76
2180615,95,77
2180827,94,77
2181062,94,77
2181360,100,80
2181525,98,80
2181661,97,80
2181828,97,79
2181993,98,77
2182132,98,77
2182259,95,76
2182425,91,76
2182559,89,75
2182661,87,74
2183058,82,72
2183327,81,69
2183497,78,69
2183595,78,69
2183928,84,67
2184062,84,68
2184193,83,68
2184625,83,74
2184959,87,80
2185093,87,80
2185292,92,81
2185593,95,81
2185693,95,80
2186388,88,56
2186462,88,56
2186958,57,48
2187093,57,48
2187357,56,47
2187493,55,47
2187792,61,45
2187991,68,43
2189122,90,78
2189224,91,79
2189326,91,79
2189694,93,71
2189828,92,72
2189957,91,71
2190062,90,71
2190461,81,67
2190571,80,67
2191490,67,57
2191593,69,59
2191752,77,59
2191859,80,59
2192093,90,59
2192555,93,59
2192653,93,59
2193288,93,70
2193754,95,69
2193989,92,66
2194093,89,69
2195187,93,75
2195340,93,76
2195519,93,77
2195652,93,77
2196152,93,75
2196286,93,75
2197255,56,45
2198552,67,34
2198688,67,34
2199086,81,35
2199188,81,35
2199452,84,34
2199589,85,34
2199988,95,39
2201162,77,76
2201162,76,73
2201162,85,75
2201162,86,76
2201162,89,74
2201162,84,73
2201162,84,71
2201162,80,70
2201162,77,69
2201162,79,68
2201162,85,68
2201162,93,73
2201162,96,72
2201162,77,65
2201162,73,64
2201162,70,63
2201162,66,62
2201162,63,61
2201162,78,59
2201162,84,61
2201162,90,60
2201162,85,58
2201162,88,56
2201162,91,56
2201162,95,57
2201162,97,61
2202270,67,43
2202568,61,42
2202733,58,41
2203000,51,42
2203102,51,42
2206265,88,35
2206402,90,35
2206566,90,35
2206801,92,34
2206934,93,34
2207797,95,35
2207931,97,35
2208100,97,35
2208234,97,34
2208369,98,34
2208532,99,34
2208897,94,34
2209634,98,35
2211767,84,44
2212530,89,75
2212996,80,72
2213298,75,71
2213533,79,68
2213797,81,70
2214000,81,70
2214164,82,71
2214398,85,70
2214698,80,69
2214896,80,69
2215029,81,69
2215229,85,70
2215398,85,69
2215531,84,69
2216029,76,67
2216163,79,66
2216298,80,66
2216447,83,67
2216598,88,69
2216898,89,70
2217296,81,62
2217664,84,59
2217831,88,61
2217996,89,62
2218161,92,64
2218297,92,65
2218663,84,58
2218868,79,57
2219331,85,42
2220094,94,68
2220527,94,65
2220831,92,63
2221062,92,66
2221495,95,61
2221962,97,63
2223827,79,34
2223997,84,34
2224160,88,34
2224462,90,34
2224632,93,35
2224792,94,35
2224962,91,34
2225260,92,34
2225434,96,34
2225629,98,34
2225794,98,35
2228054,96,34
2229348,73,73
2229814,69,70
2230012,62,69
2232147,82,73
2232578,84,73
2234088,75,68
2234346,72,68
2235285,94,34
2235481,98,33
2236282,71,68
2237982,81,72
2238279,86,73
2239383,84,51
2239608,86,52
2240011,91,46
2240144,89,48
2240779,93,57
2240984,95,58
2241315,96,57
2241482,95,57
2241946,85,68
2242084,84,71
2242248,85,72
2242714,91,59
2243015,95,54
2243378,90,48
2244547,91,55
2245011,94,49
2245910,87,51
2246295,96,48
2246444,96,48
2246612,94,48
2247281,95,56
2247909,79,76
2248479,83,77
2249076,96,60
2249678,90,49
2249881,92,49
2250276,96,51
2250458,96,53
2252173,81,32
2252378,80,33
2253208,95,56
2253673,97,54
2254009,97,58
2254412,95,60
2255041,96,59
2255309,97,57
2256240,95,62
2256573,95,60
2257038,95,61
2257373,93,66
2258373,95,53
2260205,90,34
2260472,93,34
2260838,95,33
2261473,97,35
2262171,82,69
2262336,81,71
2263203,92,64
2263837,94,56
2264239,89,55
2264704,86,55
2264906,89,56
2265105,89,56
2265303,91,56
2265473,93,56
2265670,94,55
2265869,96,54
2266039,96,55
2266468,89,65
2266739,84,75
2267203,95,65
2267471,94,72
2267804,89,78
2268202,95,66
2268770,81,46
2269450,76,58
2269635,74,60
2269767,74,60
2270235,76,58
2270769,79,69
2270970,82,69
2271136,85,69
2271338,86,71
2271473,88,73
2272502,74,70
2272635,83,72
2272784,84,75
2272966,85,76
2273118,88,79
2273649,92,74
2274184,75,67
2274350,85,69
2274718,81,65
2274888,78,64
2275016,74,64
2275549,65,59
2275750,66,60
2276217,77,61
2276353,77,62
2276515,78,63
2276651,75,62
2276914,61,59
2277085,60,58
2277223,62,58
2277384,65,59
2277520,66,59
2277784,67,58
2278548,91,77
2278914,79,68
2279215,77,68
2279582,76,63
2279719,76,62
2279916,75,62
2280083,68,60
2280251,62,58
2280418,69,56
2280913,74,58
2281083,75,60
2281416,80,60
2281714,84,58
2281880,85,60
2282314,83,68
2282619,85,72
2282766,90,74
2282945,91,76
2283548,76,66
2283714,75,65
2284011,76,64
2284177,76,64
2284777,84,67
2284948,87,70
2285177,89,71
2285612,83,64
2285783,84,65
2286178,92,65
2286480,90,61
2286647,86,60
2286977,82,58
2287147,79,57
2287314,75,57
2287448,74,56
2288047,85,47
2288378,88,50
2288909,88,62
2289078,90,63
2289478,81,55
2289714,82,56
2290410,93,73
2290811,95,67
2291147,96,66
2291545,89,66
2291810,87,62
2292012,85,60
2292608,84,53
2292942,76,45
2293245,75,46
2293540,72,44
2293713,72,44
2294045,75,46
2294246,81,48
2294514,82,49
2295208,79,70
2295444,88,73
2298140,92,55
2298408,95,56
2298876,94,67
2299773,92,57
2299942,92,59
2300574,96,56
2300974,100,57
2301508,95,63
2302141,97,60
2303007,98,49
2303710,95,33
2303841,92,33
2304007,89,34
2304138,90,35
2304473,84,37
2304639,85,38
2305208,97,56
2305376,97,58
2305509,98,62
2305907,96,66
2306173,95,70
2306504,95,72
2309477,67,71
2309809,76,74
2310212,52,63
2310386,51,63
2312575,60,60
2312776,63,63
2312910,64,64
2313409,68,61
2313644,65,59
2313843,58,57
2314009,55,57
2315210,81,44
2315344,82,43
2316042,87,34
2316208,89,34
2316443,93,33
2317259,73,69
2317374,73,69
2319407,81,44
2319577,89,45
2319707,89,45
2320307,78,70
2320440,78,71
2320577,79,71
2320673,79,71
2321138,78,70
2322540,91,74
2322673,91,74
2322807,90,74
2323106,87,68
2323274,87,68
2324976,77,62
2325669,90,58
2325835,91,58
2325964,92,58
2326404,76,56
2326902,84,52
2327037,84,52
2327635,70,42
2327735,70,42
2327902,73,42
2329033,90,34
2329566,90,35
2330134,87,46
2330301,87,46
2330436,86,49
2330567,87,50
2331066,93,51
2331335,95,51
2331801,98,52
2332268,98,53
2332766,96,49
2333700,87,82
2334040,83,83
2334368,89,79
2334667,90,79
2335099,92,69
2335266,92,69
2335468,93,70
2335865,88,82
2336366,91,81
2337363,77,54
2337631,71,52
2340530,88,46
2344334,94,44
2344497,93,44
2345065,95,33
2345335,93,34
2345498,90,34
2349462,98,56
2349697,98,57
2350131,87,55
2350695,97,51
2351197,96,56
2352462,95,65
2353262,96,50
2353762,96,50
2354029,95,53
2354263,95,53
2354428,95,53
2354630,95,51
2354862,94,49
2355130,94,49
2355930,96,67
2357695,95,70
2359460,95,68
2360358,90,59
2360823,84,56
2361024,84,56
2361356,85,58
2361720,87,56
2362056,83,53
2362257,85,52
2362395,86,52
2362721,93,52
2362923,94,52
2363422,92,49
2363657,99,50
2364155,89,65
2364391,84,68
2364658,80,70
2364855,79,72
2365089,75,72
2365421,87,76
2365755,94,78
2365990,95,81
2366701,81,62
2367273,89,50
2367636,90,49
2367937,89,56
2368571,92,58
2368738,89,62
2368905,87,65
2369073,86,66
2369545,86,76
2370006,95,75
2370470,95,70
2370770,95,66
2370971,96,64
2371108,95,62
2371637,87,59
2371836,86,59
2371971,84,59
2372106,81,60
2372267,80,60
2372708,73,54
2372904,72,53
2373207,76,53
2373536,86,73
2373738,82,72
2373869,81,70
2376466,63,79
2376466,61,76
2376466,67,70
2376466,78,71
2376466,79,73
2376466,84,75
2376466,87,75
2376466,88,72
2376466,79,69
2376760,64,63
2376891,60,63
2377027,58,62
2377258,47,57
2377424,41,59
2377693,39,59
2377859,34,59
2378054,49,55
2378054,56,56
2378054,59,57
2378054,61,58
2378054,63,60
2378054,64,61
2378054,67,61
2378054,73,63
2378054,73,64
2378054,75,66
2378054,75,68
2378054,81,75
2378504,83,69
2378873,84,71
2379035,84,72
2379236,81,69
2379405,74,67
2379537,72,66
2379673,68,65
2379801,64,64
2379934,59,63
2380074,56,62
2380236,46,60
2380369,44,59
2380503,44,59
2380671,48,58
2380837,50,59
2380970,53,60
2381133,51,59
2381303,57,64
2381438,63,67
2381570,69,70
2381700,72,71
2381700,84,79
2381700,92,83
2381700,94,84
2381700,96,83
2381700,94,75
2381832,93,72
2382031,84,71
2382129,81,71
2382299,76,70
2382402,76,70
2382559,76,69
2382764,67,68
2382933,59,66
2383098,57,64
2383234,56,64
2383431,50,63
2383594,43,61
2383711,43,59
2383711,43,59
2383711,46,57
2383711,49,59
2383711,59,61
2383711,63,60
2383711,62,59
2383711,65,62
2383711,70,63
2383711,70,64
2383711,68,66
2383711,69,67
2383711,73,66
2383711,80,67
2383711,80,69
2383711,83,69
2383711,89,70
2384132,91,68
2384264,91,70
2384398,92,69
2384564,83,66
2384696,76,66
2384833,71,67
2384964,69,67
2385129,63,65
2385264,58,64
2385399,55,64
2385570,51,64
2385698,45,63
2385832,42,61
2385967,44,60
2386100,52,62
2386229,57,64
2386396,61,65
2386530,67,68
2386665,70,69
2386797,76,69
2386965,81,69
2387099,84,71
2387261,83,71
2387467,66,66
2387632,66,65
2387897,60,63
2388064,58,61
2388229,56,61
2388363,53,62
2388468,55,64
2388662,66,64
2388796,69,64
2388796,75,68
2389042,75,69
2389338,74,65
2389508,73,63
2389675,67,62
2389845,65,62
2389945,62,63
2390407,80,66
2390578,81,68
2390710,82,69
2390840,84,70
2391006,89,71
2391341,89,66
2391610,78,64
2391773,75,65
2391975,71,62
2392078,70,61
2392239,64,60
2392374,66,58
2392537,67,57
2392737,70,59
2392877,71,60
2393011,74,62
2393408,75,76
2393664,93,72
2393664,90,71
2393664,89,70
2393664,98,70
2393939,89,69
2394188,88,68
2394489,82,67
2394620,82,65
2394793,78,63
2394901,73,62
2395059,70,60
2395223,68,58
2395391,64,58
2395391,57,60
2395391,63,58
2395663,68,58
2395830,69,59
2396166,76,58
2396594,79,58
2396730,81,59
2397064,78,66
2397229,77,68
2397380,73,70
2397664,72,76
2397798,80,79
2397934,84,79
2398064,90,81
2398193,93,81
2398593,95,77
2398896,83,72
2399063,78,71
2399167,77,70
2399330,73,68
2399462,75,68
2399759,80,69
2400060,72,60
2402032,40,31
2402557,40,32
2403458,79,79
2403794,89,77
2403958,95,79
2404128,90,76
2404261,84,74
2404400,85,73
2404529,84,71
2404795,83,70
2404996,85,72
2405097,86,73
2405593,92,69
2405725,91,70
2406196,90,74
2406656,88,67
2406989,93,67
2407323,87,75
2407758,94,70
2408158,93,69
2408559,95,66
2408924,93,71
2409159,95,71
2409425,93,76
2409531,89,81
2409789,91,80
2409926,91,80
2410224,91,71
2410394,90,70
2410527,84,68
2410702,80,67
2410827,82,67
2411122,89,66
2411257,91,67
2411793,89,58
2412027,90,59
2413023,95,67
2413193,95,68
2413856,95,76
2414123,92,80
2414289,93,81
2414424,93,81
2414527,93,81
2414955,92,74
2415224,95,69
2415457,95,72
2415818,90,65
2416024,90,62
2416420,95,61
2416988,97,54
2417123,95,56
2418021,95,71
2418223,95,69
2418354,95,69
2418688,93,66
2418888,95,67
2422784,97,34
2422888,97,35
2423055,96,35
2423753,78,62
2423889,77,61
2424019,72,60
2424218,70,60
2424555,78,58
2424687,79,59
2424819,79,60
2424953,79,60
2425387,79,56
2425491,82,58
2425687,83,58
2426354,77,77
2426516,76,76
2426689,78,74
2426951,82,73
2427085,82,74
2427417,81,66
2427587,77,65
2427685,76,64
2428154,87,62
2428286,87,61
2428450,88,61
2428654,89,62
2429016,87,59
2429151,85,59
2429585,93,60
2429818,96,60
2431648,72,52
2431982,58,55
2433346,90,68
2434147,88,67
2434447,89,64
2437096,77,62
2437429,78,64
2437562,79,65
2437695,80,66
2439294,91,58
2439529,90,62
2439830,95,60
2439996,95,64
2441394,92,72
2445960,73,79
2446127,73,82
2446292,72,84
2447325,87,57
2447634,90,56
2447793,87,58
2447958,87,59
2448126,87,60
2448290,88,61
2448792,87,66
2449159,92,63
2449323,93,61
2449457,93,61
2449725,91,57
2449933,88,57
2450093,89,59
2450491,93,54
2451255,85,65
2451424,82,68
2451592,82,69
2453224,84,78
2454621,81,55
2455123,89,73
2455357,85,77
2455487,86,78
2457124,67,57
2457757,85,76
2458161,88,69
2459057,96,65
2459458,87,74
2459626,88,75
2461122,76,60
2462156,82,46
2462388,83,48
2463587,76,82
2463755,78,85
2464055,79,77
2464521,89,71
2464824,88,69
2465257,94,69
2465455,96,70
2465821,90,67
2466253,95,75
2467520,84,51
2467758,89,49
2467918,90,49
2468155,90,50
2468852,73,72
2469088,77,77
2469353,80,78
2469519,82,80
2470086,85,66
2470818,64,62
2470987,66,61
2471120,69,60
2471286,72,59
2471415,74,58
2471558,78,58
2471886,83,57
2472053,87,57
2472188,80,57
2472355,73,58
2472488,68,58
2472607,61,59
2472920,49,61
2473056,45,63
2473189,43,64
2473452,40,65
2473620,50,64
2473757,57,62
2473889,60,61
2473992,64,60
2474151,68,60
2474253,67,61
2474785,43,64
2474953,41,66
2475119,42,67
2475252,40,67
2475489,44,67
2475984,49,82
2476306,58,76
2476651,72,75
2476854,77,78
2477483,55,61
2477650,51,61
2477786,50,60
2477950,47,60
2478116,54,60
2478285,56,60
2478453,42,58
2478586,48,65
2478751,50,75
2478884,59,77
2479052,72,80
2479183,71,82
2479316,78,83
2479450,81,83
2479615,90,83
2479946,92,82
2480313,69,78
2480481,64,75
2480781,58,71
2480982,47,70
2481119,44,69
2481252,43,68
2481517,38,66
2481688,38,65
2481850,34,63
2482051,31,61
2482220,36,63
2482353,39,66
2482517,41,68
2482653,43,70
2482752,45,71
2482882,45,71
2483020,46,73
2483182,53,77
2483320,58,80
2483482,60,80
2483619,63,81
2483753,62,80
2483917,54,76
2484015,53,77
2484689,54,78
2484689,57,78
2484689,54,75
2484689,45,72
2484689,43,71
2484689,32,69
2484689,31,68
2484689,25,63
2484689,25,62
2484689,32,63
2484689,33,64
2484689,35,64
2484689,43,66
2484689,48,72
2484689,67,76
2484689,73,78
2484689,75,79
2484689,84,77
2484689,89,80
2484689,92,82
2484689,92,85
2484689,97,85
2484689,64,73
2484689,63,71
2484689,43,63
2484689,38,61
2484689,37,63
2487905,69,85
2487905,72,81
2487905,63,80
2487905,44,76
2487905,38,75
2487905,36,73
2487905,21,63
2487905,17,61
2487905,30,59
2487905,32,60
2487905,36,60
2487905,42,65
2487905,45,69
2487905,52,72
2487905,51,74
2487905,56,71
2487905,59,74
2487905,64,75
2487905,83,87
2487905,95,86
2487905,58,68
2487905,52,66
2488813,41,64
2488947,41,64
2489476,28,59
2489593,66,75
2490183,76,74
2490348,77,75
2490749,40,65
2490914,40,65
2491054,39,66
2491383,29,63
2491849,47,64
2491896,62,72
2491896,58,68
2491896,57,68
2491896,51,67
2492230,57,67
2492393,61,68
2492529,63,70
2492744,84,81
2492744,82,76
2492744,76,74
2492744,72,73
2492744,71,72
2492744,68,72
2493155,50,66
2493358,45,64
2493617,40,62
2494022,56,65
2494155,62,65
2494289,64,67
2494485,61,69
2494542,83,36
2494542,83,36
2494542,54,67
2494542,64,70
2494542,67,73
2494542,69,75
2495103,74,71
2495298,74,70
2495434,70,70
2495597,70,69
2495818,65,69
2496003,72,72
2496413,66,68
2496568,60,66
2496718,59,65
2496850,55,63
2497383,45,58
2497650,43,57
2498467,58,49
2498467,55,50
2498467,60,51
2498467,60,51
2498467,61,52
2498467,75,35
2498467,80,35
2498467,77,35
2498733,71,73
2498901,75,75
2499036,77,75
2499202,78,74
2499403,79,76
2499703,65,68
2499869,58,65
2500019,58,64
2500169,60,63
2500567,70,71
2500669,91,87
2500669,76,72
2500669,76,72
2501015,62,70
2501156,65,69
2501286,56,69
2501793,45,65
2503837,57,67
2504008,57,67
2504173,59,68
2504773,60,68
2504972,62,64
2505110,59,63
2505239,57,63
2505606,63,66
2506438,58,60
2506640,56,58
2507056,63,57
2507258,62,58
2507360,61,59
2507526,58,60
2507959,64,62
2508425,65,67
2508574,67,69
2508689,68,71
2508893,69,74
2509060,75,74
2509225,72,73
2509360,71,72
2509523,67,72
2510027,77,75
2510159,77,77
2510285,77,77
2510428,76,79
2510788,82,79
2511023,84,80
2511422,84,76
2511591,81,75
2511757,78,75
2512058,87,80
2512357,91,80
2512520,89,79
2512855,78,75
2513221,72,73
2513422,61,71
2513587,61,70
2513757,62,69
2513888,59,68
2514024,59,67
2514293,57,67
2514687,73,67
2514919,73,69
2515552,84,69
2515688,81,70
2516720,58,58
2516955,53,57
2517953,17,60
2519253,72,70
2519352,73,71
2519518,76,73
2519620,76,74
2519951,60,67
2520117,56,67
2520248,54,66
2520386,67,69
2520553,70,70
2520684,71,70
2521117,69,69
2521255,72,71
2521384,76,72
2521521,77,72
2521653,77,73
2522385,57,64
2522555,54,62
2522683,52,62
2522820,51,61
2522953,51,61
2523087,50,60
2523218,49,60
2524319,57,61
2524650,54,62
2525017,58,60
2525587,74,78
2525753,79,80
2525884,84,82
2526054,88,82
2526318,89,74
2526452,82,73
2526585,81,73
2526717,76,72
2526885,75,72
2527016,73,71
2527188,67,69
2527549,66,67
2527750,61,66
2528050,49,65
2528219,53,65
2528719,86,88
2529416,76,75
2529816,91,73
2530049,92,73
2530581,79,66
2530879,71,65
2531051,64,64
2531183,66,64
2531613,66,61
2531715,66,61
2531883,66,61
2532580,90,71
2532784,91,72
2533248,95,70
2533849,95,71
2535081,67,67
2535511,79,67
2535645,79,67
2536010,74,64
2536143,74,64
2536647,59,59
2537113,75,63
2537248,75,63
2537347,75,63
2539146,88,72
2539280,88,72
2539577,89,68
2539682,89,68
2539846,88,67
2539977,86,67
2540578,65,63
2540715,65,63
2541313,89,73
2541679,88,70
2542209,92,69
2542348,92,69
2542478,92,69
2542909,71,60
2543544,28,43
2544245,84,50
2544641,90,54
2544907,91,51
2545146,90,49
2545578,99,51
2545810,94,53
2546077,96,52
2546808,76,74
2546942,76,74
2547408,65,76
2547509,65,76
2547677,66,76
2552842,80,62
2553175,84,60
2553439,78,58
2553643,73,59
2554074,74,51
2554306,78,52
2554507,78,55
2554641,79,56
2554973,84,56
2555408,92,57
2555675,97,59
2556208,75,52
2556408,72,48
2556604,72,46
2557405,90,57
2558239,96,68
2560570,93,62
2561402,86,54
2562404,57,45
2562573,59,44
2562702,60,44
2563704,86,60
2564943,82,89
2565602,91,86
2565870,91,88
2566834,86,65
2568034,77,60
2568170,75,60
2568502,82,59
2568634,83,58
2568768,85,57
2568901,85,56
2569070,82,55
2569172,74,56
2569305,65,57
2569437,55,58
2569569,56,59
2569704,62,61
2569813,66,60
2570005,69,59
2570107,75,58
2570299,72,58
2570468,66,58
2570606,58,60
2570738,50,61
2570905,48,62
2571235,71,60
2571405,74,60
2571538,76,60
2571670,75,60
2571802,67,59
2571934,70,58
2572636,88,61
2572797,81,60
2572966,77,60
2573096,76,61
2573433,82,58
2573636,77,58
2574198,47,46
2574374,45,47
2574798,38,46
2574940,33,46
2575633,74,74
2576070,71,67
2576200,72,67
2576535,72,64
2576674,76,63
2576837,79,64
2577167,83,62
2577371,80,62
2577533,79,63
2577837,82,62
2578001,84,63
2578137,85,63
2578497,78,58
2578636,78,58
2578800,77,57
2578935,71,55
2579099,70,54
2579268,70,53
2579369,73,52
2579569,74,53
2579733,76,57
2579900,77,60
2580002,78,60
2580267,75,56
2580667,78,53
2580769,81,56
2581199,89,57
2581470,92,55
2581797,90,55
2582299,93,55
2582436,95,56
2582599,95,57
2583033,98,57
2583699,97,60
2584198,98,61
2584767,82,57
2586999,90,58
2587165,90,60
2589632,93,56
2590299,95,57
2590829,95,56
2592161,94,55
2592997,94,58
2593565,97,60
2594824,92,58
2595195,93,56
2595528,95,55
2599583,90,65
2599837,91,67
2600342,89,64
2600527,89,64
2600984,84,60
2601284,79,59
2601487,77,58
2602334,73,43
2602730,79,43
2603182,80,43
2604754,92,68
2605002,93,70
2605948,83,53
2606409,86,49
2606757,87,48
2606956,87,47
2608055,94,51
2608302,94,52
2609104,94,56
2609803,93,59
2610653,73,72
2611149,72,70
2612003,92,59
2612407,93,61
2613402,86,56
2619195,68,46
2620840,88,54
2621210,88,54
2621643,87,54
2622603,90,56
2623856,72,69
2624292,68,70
2624602,67,70
2625004,66,70
2626003,68,68
2627195,76,60
2629235,58,85
2631332,73,72
2632405,70,76
2634357,70,40
2634558,78,40
2634679,80,44
2634827,82,46
2634994,83,46
2635560,67,58
2635725,66,57
2635863,66,56
2635998,67,55
2636457,75,72
2636595,75,72
2636958,82,70
2637094,82,71
2637294,86,72
2637525,88,71
2637994,77,67
2638456,79,60
2638695,75,59
2638830,76,59
2639464,88,72
2639628,89,71
2639760,91,70
